Area,Count,Event Type,Population,Race,Sex,Year
Alaska,0,Mortality,13320,Hispanic,Male,2000
Alaska,24,Incidence,14442,Hispanic,Male,2001
Alaska,0,Mortality,14442,Hispanic,Male,2001
Alaska,17,Incidence,15485,Hispanic,Male,2002
Alaska,0,Mortality,15485,Hispanic,Male,2002
Alaska,21,Incidence,16190,Hispanic,Male,2003
Alaska,0,Mortality,16190,Hispanic,Male,2003
Alaska,20,Incidence,16942,Hispanic,Male,2004
Alaska,0,Mortality,16942,Hispanic,Male,2004
Alaska,18,Incidence,17822,Hispanic,Male,2005
Alaska,0,Mortality,17822,Hispanic,Male,2005
Alaska,24,Incidence,18403,Hispanic,Male,2006
Alaska,0,Mortality,18403,Hispanic,Male,2006
Alaska,31,Incidence,18661,Hispanic,Male,2007
Alaska,0,Mortality,18661,Hispanic,Male,2007
Alaska,127,Incidence,99301,Hispanic,Male,2009
Alaska,33,Mortality,96119,Hispanic,Male,2009
Alaska,24,Incidence,19294,Hispanic,Male,2008
Alaska,0,Mortality,19294,Hispanic,Male,2008
Alaska,23,Incidence,19471,Hispanic,Male,2009
Alaska,0,Mortality,19471,Hispanic,Male,2009
Alaska,28,Incidence,20278,Hispanic,Male,2010
Alaska,0,Mortality,20290,Hispanic,Male,2010
Alaska,21,Incidence,21597,Hispanic,Male,2011
Alaska,0,Mortality,20290,Hispanic,Male,2011
Alaska,42,Incidence,23997,Hispanic,Male and Female,1999
Alaska,0,Mortality,23997,Hispanic,Male and Female,1999
Alaska,0,Incidence,25963,Hispanic,Male and Female,2000
Alaska,0,Mortality,25963,Hispanic,Male and Female,2000
Alaska,52,Incidence,27989,Hispanic,Male and Female,2001
Alaska,0,Mortality,27989,Hispanic,Male and Female,2001
Alaska,35,Incidence,29943,Hispanic,Male and Female,2002
Alaska,16,Mortality,29943,Hispanic,Male and Female,2002
Alaska,0,Incidence,31417,Hispanic,Male and Female,2003
Alaska,0,Mortality,31417,Hispanic,Male and Female,2003
Alaska,47,Incidence,32879,Hispanic,Male and Female,2004
Alaska,0,Mortality,32879,Hispanic,Male and Female,2004
Alaska,49,Incidence,34422,Hispanic,Male and Female,2005
Alaska,0,Mortality,34422,Hispanic,Male and Female,2005
Alaska,51,Incidence,35505,Hispanic,Male and Female,2006
Alaska,0,Mortality,35505,Hispanic,Male and Female,2006
Alaska,62,Incidence,36229,Hispanic,Male and Female,2007
Alaska,0,Mortality,36229,Hispanic,Male and Female,2007
Alaska,271,Incidence,193076,Hispanic,Male and Female,2009
Alaska,54,Mortality,186816,Hispanic,Male and Female,2009
Alaska,58,Incidence,37256,Hispanic,Male and Female,2008
Alaska,0,Mortality,37256,Hispanic,Male and Female,2008
Alaska,42,Incidence,38232,Hispanic,Male and Female,2009
Alaska,0,Mortality,38232,Hispanic,Male and Female,2009
Alaska,52,Incidence,39564,Hispanic,Male and Female,2010
Alaska,0,Mortality,39594,Hispanic,Male and Female,2010
Alaska,57,Incidence,41795,Hispanic,Male and Female,2011
Alaska,0,Mortality,39594,Hispanic,Male and Female,2011
Alaska,714,Incidence,220036,White,Female,1999
Alaska,227,Mortality,220036,White,Female,1999
Alaska,748,Incidence,219884,White,Female,2000
Alaska,255,Mortality,219884,White,Female,2000
Alaska,766,Incidence,220808,White,Female,2001
Alaska,242,Mortality,220808,White,Female,2001
Alaska,727,Incidence,222980,White,Female,2002
Alaska,233,Mortality,222980,White,Female,2002
Alaska,770,Incidence,224714,White,Female,2003
Alaska,228,Mortality,224714,White,Female,2003
Alaska,808,Incidence,227747,White,Female,2004
Alaska,226,Mortality,227747,White,Female,2004
Alaska,856,Incidence,229332,White,Female,2005
Alaska,243,Mortality,229332,White,Female,2005
Alaska,891,Incidence,231903,White,Female,2006
Alaska,285,Mortality,231903,White,Female,2006
Alaska,858,Incidence,232706,White,Female,2007
Alaska,266,Mortality,232706,White,Female,2007
Alaska,4570,Incidence,1189805,White,Female,2009
Alaska,1413,Mortality,1177384,White,Female,2009
Alaska,972,Incidence,233554,White,Female,2008
Alaska,292,Mortality,233554,White,Female,2008
Alaska,862,Incidence,237925,White,Female,2009
Alaska,297,Mortality,237925,White,Female,2009
Alaska,939,Incidence,241226,White,Female,2010
Alaska,273,Mortality,241296,White,Female,2010
Alaska,939,Incidence,244394,White,Female,2011
Alaska,273,Mortality,241296,White,Female,2011
Alaska,812,Incidence,242016,White,Male,1999
Alaska,261,Mortality,242016,White,Male,1999
Alaska,871,Incidence,241212,White,Male,2000
Alaska,284,Mortality,241212,White,Male,2000
Alaska,947,Incidence,243010,White,Male,2001
Alaska,267,Mortality,243010,White,Male,2001
Alaska,1018,Incidence,245728,White,Male,2002
Alaska,293,Mortality,245728,White,Male,2002
Alaska,967,Incidence,246827,White,Male,2003
Alaska,330,Mortality,246827,White,Male,2003
Alaska,1053,Incidence,250719,White,Male,2004
Alaska,310,Mortality,250719,White,Male,2004
Alaska,948,Incidence,253360,White,Male,2005
Alaska,293,Mortality,253360,White,Male,2005
Alaska,1048,Incidence,256051,White,Male,2006
Alaska,307,Mortality,256051,White,Male,2006
Alaska,1066,Incidence,257707,White,Male,2007
Alaska,339,Mortality,257707,White,Male,2007
Alaska,5489,Incidence,1318899,White,Male,2009
Alaska,1752,Mortality,1304603,White,Male,2009
Alaska,1113,Incidence,260411,White,Male,2008
Alaska,359,Mortality,260411,White,Male,2008
Alaska,1138,Incidence,261942,White,Male,2009
Alaska,378,Mortality,261942,White,Male,2009
Alaska,1119,Incidence,268416,White,Male,2010
Alaska,369,Mortality,268492,White,Male,2010
Alaska,1053,Incidence,270423,White,Male,2011
Alaska,369,Mortality,268492,White,Male,2011
Alaska,1526,Incidence,462052,White,Male and Female,1999
Alaska,488,Mortality,462052,White,Male and Female,1999
Alaska,1619,Incidence,461096,White,Male and Female,2000
Alaska,539,Mortality,461096,White,Male and Female,2000
Alaska,1713,Incidence,463818,White,Male and Female,2001
Alaska,509,Mortality,463818,White,Male and Female,2001
Alaska,1745,Incidence,468708,White,Male and Female,2002
Alaska,526,Mortality,468708,White,Male and Female,2002
Alaska,1737,Incidence,471541,White,Male and Female,2003
Alaska,558,Mortality,471541,White,Male and Female,2003
Alaska,1861,Incidence,478466,White,Male and Female,2004
Alaska,536,Mortality,478466,White,Male and Female,2004
Alaska,1804,Incidence,482692,White,Male and Female,2005
Alaska,536,Mortality,482692,White,Male and Female,2005
Alaska,1939,Incidence,487954,White,Male and Female,2006
Alaska,592,Mortality,487954,White,Male and Female,2006
Alaska,1924,Incidence,490413,White,Male and Female,2007
Alaska,605,Mortality,490413,White,Male and Female,2007
Alaska,10059,Incidence,2508704,White,Male and Female,2009
Alaska,3165,Mortality,2481987,White,Male and Female,2009
Alaska,2085,Incidence,493965,White,Male and Female,2008
Alaska,651,Mortality,493965,White,Male and Female,2008
Alaska,2000,Incidence,499867,White,Male and Female,2009
Alaska,675,Mortality,499867,White,Male and Female,2009
Alaska,2058,Incidence,509642,White,Male and Female,2010
Alaska,642,Mortality,509788,White,Male and Female,2010
Alaska,1992,Incidence,514817,White,Male and Female,2011
Alaska,642,Mortality,509788,White,Male and Female,2011
Arizona,10010,Incidence,2518299,All Races,Female,1999
Arizona,4197,Mortality,2518299,All Races,Female,1999
Arizona,10477,Incidence,2584579,All Races,Female,2000
Arizona,4274,Mortality,2584579,All Races,Female,2000
Arizona,11080,Incidence,2641676,All Races,Female,2001
Arizona,4407,Mortality,2641676,All Races,Female,2001
Arizona,11104,Incidence,2704217,All Races,Female,2002
Arizona,4265,Mortality,2704217,All Races,Female,2002
Arizona,10963,Incidence,2764077,All Races,Female,2003
Arizona,4447,Mortality,2764077,All Races,Female,2003
Arizona,11516,Incidence,2835606,All Races,Female,2004
Arizona,4452,Mortality,2835606,All Races,Female,2004
Arizona,11579,Incidence,2930811,All Races,Female,2005
Arizona,4559,Mortality,2930811,All Races,Female,2005
Arizona,12102,Incidence,3026134,All Races,Female,2006
Arizona,4607,Mortality,3026134,All Races,Female,2006
Arizona,12693,Incidence,3096998,All Races,Female,2007
Arizona,4676,Mortality,3096998,All Races,Female,2007
Arizona,66619,Incidence,15920312,All Races,Female,2009
Arizona,23608,Mortality,15694948,All Races,Female,2009
Arizona,13090,Incidence,3155278,All Races,Female,2008
Arizona,4644,Mortality,3155278,All Races,Female,2008
Arizona,13756,Incidence,3189908,All Races,Female,2009
Arizona,4775,Mortality,3189908,All Races,Female,2009
Arizona,13291,Incidence,3225809,All Races,Female,2010
Arizona,4906,Mortality,3226630,All Races,Female,2010
Arizona,13789,Incidence,3252319,All Races,Female,2011
Arizona,4906,Mortality,3226630,All Races,Female,2011
Arizona,11164,Incidence,2505524,All Races,Male,1999
Arizona,4809,Mortality,2505524,All Races,Male,1999
Arizona,11453,Incidence,2576007,All Races,Male,2000
Arizona,4799,Mortality,2576007,All Races,Male,2000
Arizona,12056,Incidence,2631801,All Races,Male,2001
Arizona,4735,Mortality,2631801,All Races,Male,2001
Arizona,12168,Incidence,2692038,All Races,Male,2002
Arizona,5094,Mortality,2692038,All Races,Male,2002
Arizona,12607,Incidence,2746287,All Races,Male,2003
Arizona,5178,Mortality,2746287,All Races,Male,2003
Arizona,12589,Incidence,2816798,All Races,Male,2004
Arizona,5166,Mortality,2816798,All Races,Male,2004
Arizona,12956,Incidence,2908266,All Races,Male,2005
Arizona,5261,Mortality,2908266,All Races,Male,2005
Arizona,13551,Incidence,3003007,All Races,Male,2006
Arizona,5311,Mortality,3003007,All Races,Male,2006
Arizona,14155,Incidence,3070683,All Races,Male,2007
Arizona,5457,Mortality,3070683,All Races,Male,2007
Arizona,68986,Incidence,15749010,All Races,Male,2009
Arizona,27473,Mortality,15538548,All Races,Male,2009
Arizona,13493,Incidence,3125084,All Races,Male,2008
Arizona,5437,Mortality,3125084,All Races,Male,2008
Arizona,14160,Incidence,3153246,All Races,Male,2009
Arizona,5496,Mortality,3153246,All Races,Male,2009
Arizona,13401,Incidence,3185001,All Races,Male,2010
Arizona,5772,Mortality,3186528,All Races,Male,2010
Arizona,13777,Incidence,3214996,All Races,Male,2011
Arizona,5772,Mortality,3186528,All Races,Male,2011
Arizona,21174,Incidence,5023823,All Races,Male and Female,1999
Arizona,9006,Mortality,5023823,All Races,Male and Female,1999
Arizona,21930,Incidence,5160586,All Races,Male and Female,2000
Arizona,9073,Mortality,5160586,All Races,Male and Female,2000
Arizona,23136,Incidence,5273477,All Races,Male and Female,2001
Arizona,9142,Mortality,5273477,All Races,Male and Female,2001
Arizona,23272,Incidence,5396255,All Races,Male and Female,2002
Arizona,9359,Mortality,5396255,All Races,Male and Female,2002
Arizona,23570,Incidence,5510364,All Races,Male and Female,2003
Arizona,9625,Mortality,5510364,All Races,Male and Female,2003
Arizona,24105,Incidence,5652404,All Races,Male and Female,2004
Arizona,9618,Mortality,5652404,All Races,Male and Female,2004
Arizona,24535,Incidence,5839077,All Races,Male and Female,2005
Arizona,9820,Mortality,5839077,All Races,Male and Female,2005
Arizona,25653,Incidence,6029141,All Races,Male and Female,2006
Arizona,9918,Mortality,6029141,All Races,Male and Female,2006
Arizona,26848,Incidence,6167681,All Races,Male and Female,2007
Arizona,10133,Mortality,6167681,All Races,Male and Female,2007
Arizona,135605,Incidence,31669322,All Races,Male and Female,2009
Arizona,51081,Mortality,31233496,All Races,Male and Female,2009
Arizona,26583,Incidence,6280362,All Races,Male and Female,2008
Arizona,10081,Mortality,6280362,All Races,Male and Female,2008
Arizona,27916,Incidence,6343154,All Races,Male and Female,2009
Arizona,10271,Mortality,6343154,All Races,Male and Female,2009
Arizona,26692,Incidence,6410810,All Races,Male and Female,2010
Arizona,10678,Mortality,6413158,All Races,Male and Female,2010
Arizona,27566,Incidence,6467315,All Races,Male and Female,2011
Arizona,10678,Mortality,6413158,All Races,Male and Female,2011
Arizona,162,Incidence,84913,Black,Female,1999
Arizona,81,Mortality,84913,Black,Female,1999
Arizona,187,Incidence,88186,Black,Female,2000
Arizona,89,Mortality,88186,Black,Female,2000
Arizona,212,Incidence,92677,Black,Female,2001
Arizona,104,Mortality,92677,Black,Female,2001
Arizona,186,Incidence,97457,Black,Female,2002
Arizona,94,Mortality,97457,Black,Female,2002
Arizona,223,Incidence,102472,Black,Female,2003
Arizona,114,Mortality,102472,Black,Female,2003
Arizona,248,Incidence,108612,Black,Female,2004
Arizona,114,Mortality,108612,Black,Female,2004
Arizona,260,Incidence,116409,Black,Female,2005
Arizona,113,Mortality,116409,Black,Female,2005
Arizona,304,Incidence,125561,Black,Female,2006
Arizona,101,Mortality,125561,Black,Female,2006
Arizona,327,Incidence,133527,Black,Female,2007
Arizona,120,Mortality,133527,Black,Female,2007
Arizona,1703,Incidence,731784,Black,Female,2009
Arizona,624,Mortality,700745,Black,Female,2009
Arizona,302,Incidence,141288,Black,Female,2008
Arizona,131,Mortality,141288,Black,Female,2008
Arizona,348,Incidence,147897,Black,Female,2009
Arizona,133,Mortality,147897,Black,Female,2009
Arizona,320,Incidence,152449,Black,Female,2010
Arizona,139,Mortality,152472,Black,Female,2010
Arizona,406,Incidence,156623,Black,Female,2011
Arizona,139,Mortality,152472,Black,Female,2011
Arizona,268,Incidence,92706,Black,Male,1999
Arizona,118,Mortality,92706,Black,Male,1999
Arizona,249,Incidence,96657,Black,Male,2000
Arizona,115,Mortality,96657,Black,Male,2000
Arizona,255,Incidence,101524,Black,Male,2001
Arizona,105,Mortality,101524,Black,Male,2001
Arizona,259,Incidence,106719,Black,Male,2002
Arizona,127,Mortality,106719,Black,Male,2002
Arizona,251,Incidence,111521,Black,Male,2003
Arizona,110,Mortality,111521,Black,Male,2003
Arizona,306,Incidence,118344,Black,Male,2004
Arizona,119,Mortality,118344,Black,Male,2004
Arizona,284,Incidence,126665,Black,Male,2005
Arizona,126,Mortality,126665,Black,Male,2005
Arizona,305,Incidence,136589,Black,Male,2006
Arizona,134,Mortality,136589,Black,Male,2006
Arizona,378,Incidence,145010,Black,Male,2007
Arizona,155,Mortality,145010,Black,Male,2007
Arizona,1909,Incidence,792508,Black,Male,2009
Arizona,743,Mortality,759925,Black,Male,2009
Arizona,357,Incidence,153329,Black,Male,2008
Arizona,139,Mortality,153329,Black,Male,2008
Arizona,386,Incidence,160123,Black,Male,2009
Arizona,137,Mortality,160123,Black,Male,2009
Arizona,389,Incidence,164812,Black,Male,2010
Arizona,178,Mortality,164874,Black,Male,2010
Arizona,399,Incidence,169234,Black,Male,2011
Arizona,178,Mortality,164874,Black,Male,2011
Arizona,430,Incidence,177619,Black,Male and Female,1999
Arizona,199,Mortality,177619,Black,Male and Female,1999
Arizona,436,Incidence,184843,Black,Male and Female,2000
Arizona,204,Mortality,184843,Black,Male and Female,2000
Arizona,467,Incidence,194201,Black,Male and Female,2001
Arizona,209,Mortality,194201,Black,Male and Female,2001
Arizona,445,Incidence,204176,Black,Male and Female,2002
Arizona,221,Mortality,204176,Black,Male and Female,2002
Arizona,474,Incidence,213993,Black,Male and Female,2003
Arizona,224,Mortality,213993,Black,Male and Female,2003
Arizona,554,Incidence,226956,Black,Male and Female,2004
Arizona,233,Mortality,226956,Black,Male and Female,2004
Arizona,544,Incidence,243074,Black,Male and Female,2005
Arizona,239,Mortality,243074,Black,Male and Female,2005
Arizona,609,Incidence,262150,Black,Male and Female,2006
Arizona,235,Mortality,262150,Black,Male and Female,2006
Arizona,705,Incidence,278537,Black,Male and Female,2007
Arizona,275,Mortality,278537,Black,Male and Female,2007
Arizona,3612,Incidence,1524292,Black,Male and Female,2009
Arizona,1367,Mortality,1460670,Black,Male and Female,2009
Arizona,659,Incidence,294617,Black,Male and Female,2008
Arizona,270,Mortality,294617,Black,Male and Female,2008
Arizona,734,Incidence,308020,Black,Male and Female,2009
Arizona,270,Mortality,308020,Black,Male and Female,2009
Arizona,709,Incidence,317261,Black,Male and Female,2010
Arizona,317,Mortality,317346,Black,Male and Female,2010
Arizona,805,Incidence,325857,Black,Male and Female,2011
Arizona,317,Mortality,317346,Black,Male and Female,2011
Arizona,967,Incidence,598243,Hispanic,Female,1999
Arizona,335,Mortality,598243,Hispanic,Female,1999
Arizona,1060,Incidence,633045,Hispanic,Female,2000
Arizona,370,Mortality,633045,Hispanic,Female,2000
Arizona,1149,Incidence,662273,Hispanic,Female,2001
Arizona,382,Mortality,662273,Hispanic,Female,2001
Arizona,1198,Incidence,692975,Hispanic,Female,2002
Arizona,376,Mortality,692975,Hispanic,Female,2002
Arizona,1253,Incidence,721868,Hispanic,Female,2003
Arizona,450,Mortality,721868,Hispanic,Female,2003
Arizona,1330,Incidence,753285,Hispanic,Female,2004
Arizona,414,Mortality,753285,Hispanic,Female,2004
Arizona,1404,Incidence,793396,Hispanic,Female,2005
Arizona,441,Mortality,793396,Hispanic,Female,2005
Arizona,1477,Incidence,836893,Hispanic,Female,2006
Arizona,406,Mortality,836893,Hispanic,Female,2006
Arizona,1638,Incidence,874791,Hispanic,Female,2007
Arizona,480,Mortality,874791,Hispanic,Female,2007
Arizona,8495,Incidence,4617796,Hispanic,Female,2009
Arizona,2447,Mortality,4493720,Hispanic,Female,2009
Arizona,1700,Incidence,905674,Hispanic,Female,2008
Arizona,483,Mortality,905674,Hispanic,Female,2008
Arizona,1670,Incidence,926878,Hispanic,Female,2009
Arizona,516,Mortality,926878,Hispanic,Female,2009
Arizona,1652,Incidence,948751,Hispanic,Female,2010
Arizona,562,Mortality,949484,Hispanic,Female,2010
Arizona,1835,Incidence,961702,Hispanic,Female,2011
Arizona,562,Mortality,949484,Hispanic,Female,2011
Arizona,946,Incidence,637473,Hispanic,Male,1999
Arizona,373,Mortality,637473,Hispanic,Male,1999
Arizona,1027,Incidence,676344,Hispanic,Male,2000
Arizona,432,Mortality,676344,Hispanic,Male,2000
Arizona,1120,Incidence,704643,Hispanic,Male,2001
Arizona,433,Mortality,704643,Hispanic,Male,2001
Arizona,1195,Incidence,733462,Hispanic,Male,2002
Arizona,487,Mortality,733462,Hispanic,Male,2002
